lying,0,398581,"laying_down,lying_down,lay,laying"
markings,0,398534,"marking,body_markings,marks,skin_markings,body_marking,skin_marking,mark_(marking),mark_(markings),marks_(marking),marks_(markings),neon_marking,neon_markings,body_marks,marks_on_body,body_makring"
fox,5,377177,"vulpine,vixen,foxes,kitsune,vulpes,black_fox,winged_fox,broken_fox,fox_(species),blue_fox,spieces:fox,albino_fox,fox's,alcofox,brown_fox,sand_fox,yellow_fox,angel_fox,vulpines,foxkit,狐,fox/vixen,four-tailed_kitsune,four_tailed_kitsune,fennec_kitsune,kitsune_(fox),anthro_fox,feral_fox,kistune,femboy_fox,male_fox,vulpin,zorro,mobian_fox"
human,5,374491,"humans,human_female,human_child,hume,brown_human,human_male,nord,white_human,black_human,hyur,clavat,male_human,chaos_space_marine,furry_and_human,human_on_non-humanoid_creature,non-humanoid_creature_on_human,adult_human,human_student,human_teacher,homo_sapiens,homo_sapiens_sapiens,bottom_human"
1:1,7,373087,4:4
big_butt,0,365394,"big_ass,large_butt,plump_buttocks,large_ass,big_booty,large_booty,fat_butt,thick_butt,thicc_ass,thick_ass,oversized_butt,plump_butt,wide_butt,massive_butt,massive_ass,humongous_butt,humongous_ass,enormous_butt,enormous_ass,chubby_ass,phat_ass,plump_ass,wide_ass,bigass"
underwear,0,364010,"undies,underpants,underwears,undergarments,under_wear"
mythological_scalie,5,360189,
spreading,0,359586,spread
dragon,5,359278,"dragoness,dragons,drake_(species),gray_dragon,dragon_(species),dragonoid,anthro_dragon,feral_dragon,fire_dragon,derg,dragon_on_dragon,mobian_dragon,dragon_girl,dragongirl,dragonboy,red_dragon,orange_dragon,yellow_dragon,green_dragon,blue_dragon,purple_dragon,black_dragon,grey_dragon,white_dragon,pink_dragon,dragon_on_anthro,dragon_prey,larger_dragon"
domestic_dog,5,352354,"doggie,doggies,dogs,hound,mutt,pup,dog,feral_dog,small_dog,brown_dog,anthro_dog,northern_dog,sato_dog,sato_(dog),canis_lupus_familiaris,doggo,pupper,dogg_(species),skinny_dog,mobian_dog,police_dog"
heart_symbol,0,350719,"♥,heart,hearts,spoken_heart,love_heart,<3,❤️,love_hearts"
eyes_closed,0,350346,"closed_eyes,both_eyes_closed,eyes_shut,close_eyes,closed_eye,eyes-closed"
big_penis,0,349935,"big_cock,large_cock,large_penis,oversized_penis,hung,large_dick,big_dick,big_cocks"
black_body,0,347996,
anal_penetration,0,346961,"assfuck,anal_sex,anal_insertion,butt_fuck,ass_fuck,buttfuck,penetrating_ass,anal_peneration,anal_rape,sodomize,anal_insertions"
blue_body,0,345635,"cyan_body,light_blue_body,dark_blue_body,indigo_body"
size_difference,0,344649,"height_difference,size-difference,big_male_small_fem,big_male_small_female,small_fem_big_male,small_female_big_male,size_different,larger_non-humanoid_creature,smaller_non-humanoid_creature,size_diff,size-diff,side_difference"
white_background,0,336774,"white_bg,white_backround,white_backgorund,white_backgroudn,whtie_bg,whtie_background"
animal_penis,0,336101,"feral_penis,reptile_penis,animal_dick"
hasbro,3,335448,"hasbro_(copyright),hasbro_inc,hasbro_inc.,hasbro_incorporated,hasbro_industry,hasbro_industries,hasbro_bradley,hasbro_entertainment_and_licensing,hasbro_entertainment,hasbro_gaming"
huge_breasts,0,327963,"enormous_breasts,huge_boobs,huge_tits,giant_breasts,huge_breast,gigantic_breasts"
brown_fur,0,327904,"brownfur,light_brown_fur,brown-fur,grown_fur,dark_brown_fur"
shirt,0,326968,shirts
wolf,5,326667,"lupine,wolves,wolfess,wolve,winged_wolf,black_wolf,white_wolf,wolfess_(species),saber_wolf,sabertooth_wolf,angel_wolf,angelic_wolf,whitewolf_(species),gray_wolf,grey_wolf,timber_wolf,north_american_grey_wolf,merky_taiga_wolf,timberwolf,ice_wolf_(species),anthro_wolf,wolfs,mobian_wolf"
green_eyes,0,326188,"green-eyes,green_eys,green_eye,emerald_eyes,green_irises,green_iris,light_green_eyes"
multicolored_body,0,325195,"multi-colored_body,three_color_body,four_color_body,three_tone_body,three-tone_body,three_toned_body,three-toned_body,multicoloured_body,multi_colored_body,countershading,multi_tone_body,red_and_white_body,white_and_pink_body,black_and_white_body,black_and_yellow_body"
plant,0,324946,"plants,vegetation,foliage"
my_little_pony,3,321855,"mlp,(mlp),mylittlepony,missing_cutie_mark"
furniture,0,320514,
penile_penetration,0,318172,"penile_sex,penis_sex,penile_insertion,penis_insertion,penile_pen,penis_pen,penis_penetration,penis_penetrating,riding_cock"
sitting,0,317786,"sit,sitting_down,seated,siting,sitting_upright,sittng,sat,sit_down,sitt"
sweat,0,317701,"sweating,sweaty,swear"
female_penetrated,0,316892,
ambiguous_gender,0,314695,"unknown_gender,androgynous,androgyny,ambiguous,ambiguous_sex,gender_unknown,ambigious_gender,ambiguous_non-humanoid_creature,adult_ambiguous,ambiguous_student,ambiguous_teacher,ambiguous_raping_male"
muscular_male,0,312986,"musuclar_man,musuclar_male,muscular_males,buff_male,musclar_male"
narrowed_eyes,0,312928,"eye_narrow,eye_narrowed,eye_narrowing,eye_partially_closed,eye_partly_closed,eye_slightly_closed,eyes_narrow,eyes_narrowed,eyes_narrowing,eyes_partially_closed,eyes_partly_closed,eyes_slightly_closed,narrow_eye,narrow_eyes,narrowed_eye,narrowing_eye,narrowing_eyes,partially_closed_eye,partially_closed_eyes,partly_closed_eye,partly_closed_eyes,slightly_closed_eye,slightly_closed_eyes"
comic,7,311507,"comics,doujin,dojin,comic_strip,comic_page,cómic,manga,doujinshi,doujin,dojin,cómic"
grey_body,0,311260,"gray_body,dark_grey_body,light_grey_body,brey_body"
interspecies,0,310604,"inter_species,inter-species,interspecies_sex,interspecies_relationship,mammal/reptile,interspecies_breeding,dragon_on_gryphon"
wide_hips,0,310231,"hips,big_hips,large_hips,wide_hip,curvy_hips,thick_hips,inherited_hips"
vaginal_penetration,0,306226,"vaginal_sex,vaginal_insertion,vaginal_pen,pussy_penetration,penetrating_pussy,penis_in_pussy,vaginal_pentration,vaginal_penetrating,pussy_insertion"
legwear,0,305394,"leg_wear,rainbow_legwear"
eyewear,0,303884,eye_wear
long_hair,0,301170,very_long_hair
spread_legs,0,300478,"legs_spread,legsapart,legs_apart,spreading_legs,open_legs,leg_spread,legs_open,spread_leg,spreadlegs,spead_legs,manspreading"
oral,0,296866,"tongue_fuck,oral_sex"
outside,0,296588,"outdoors,outdoor,out_doors,out_side,outisde,outise"
felis,5,295412,"anthro_felis,feral_felis"
headgear,0,292931,
looking_back,0,292674,"looking_over_shoulder,looking_behind,over_shoulder,over_the_shoulder,looks_back,lookign_back"
domestic_cat,5,289283,"neko,kitty,house_cat,housecat,cats,black_cat,cat,domestic_long-haired_cat,anthro_domestic_cat,feral_domestic_cat,domesticated_cat,katt_(species),winged_cat,orange_cat,pink_cat,green_cat,blue_cat,egyptian_cat,mobian_cat"
male_penetrating_female,0,281131,"m/p/fm,♂_penetrating_♀"
5_fingers,0,281091,"five_fingers,5_figner,5_fignered,5_figners,5_finger,5_fingered,five_figner,five_fignered,five_figners,five_finger,five_fingered,5f,5fingers"
lagomorph,5,275091,"lapine,lagamorph,lagomoprh,logomorph,unirabbit,lagomorpha,leporine,anthro_lagomorph,bunnyboy,bunnygirl,rabbit_boy,rabbitboy,rabbit_girl,rabbitgirl"
paws,0,274329,"paw,forepaw,forepaws,fore_paws,fore_paw,pawpads,paw_on_dick,paw_on_arm,paw_on_back,paw_on_breast,paw_on_butt,paw_on_cheek,paw_on_chest,paw_on_chin,paw_on_face,paw_on_head,paw_on_knot,paw_on_leg,paw_on_muzzle,paw_on_neck,paw_on_nose,paw_on_pussy,paw_on_shoulder,paw_on_stomach,paw_on_tongue,paw_on_waist,paw_on_wing,paws_on_back,paws_on_balls,paws_on_belly,paws_on_breasts,paws_on_butt,paws_on_face,paws_on_glass,paws_on_hips,paws_on_mouth,paws_on_pillow,paws_on_thighs,paw_on_penis,paw_on_dick"
fangs,0,266981,"fang,long_canines"
eyelashes,0,266091,"eye_lashes,eyelash,black_eyelashes"
footwear,0,265895,foot_wear
belly,0,262074,"gut,tummy,round_belly,crotch_belly,crotchbelly,chubby_belly,pudgy_belly,bellies,bely"
black_nose,0,261645,"blacknose,black-nose,blakc_nose,back_nose"
collar,0,259642,"dog-collar,dog_collar,collars,collared,dogcollar,cat_collar,cat-collar,catcollar,pet_collar,pet-collar,petcollar,slave_collar,coolar"
ear_piercing,0,259547,"ear_piercings,pierced_ear,ear_peircing,pierced_ears,ear_pierced,earpiercing,ear-piercing,ear-piercings"
red_eyes,0,257324,"red_eye,red_irises,red_iris,scarlet_eyes,dark_red_eyes"
friendship_is_magic,3,253289,"fim,generation_4,mlp:fim,mlp_fim,my_little_pony_friendship_is_magic,mlpfim,my_little_pony_(friendship_is_magic),mane_six,my_little_pony:_friendship_is_magic"
pawpads,0,251646,"paw_pads,pawpad,footpads,foot_pads,paw-pads,paw_pad,pawspad,fingerpads,toe_beans,toebeans,paw-pad,pawspads,foot_pad,footpad,foot-pad,foot-pads,toe_bean,toebean,toe-bean,toe-beans,toe_been,toe_beens,toebeen,toebeens,toe-been,toe-beens,monotone_paw_pad,monotone_paw_pads,monotone_pawpad,pawbeans,paw_beans,monotone_fingerpads,monotone_pawpads,pawpawds,pawapds,padpads,pawpaws"
reptile,5,251201,"reptiles,repitle,lizard_girl"
