name,category,post_count,aliases
humanoid,5,224272,",adult_humanoid,humaniod,humanoid_(species),humanoid_being,humanoid_mimiff,humanoid_nation,humanoid_on_non-humanoid_creature,humanoid_student,humanoid_teacher,humanoide,humanoids,huminoid,hummanoid,mobian_humanoid"
tuft,0,223468,",monotone_tuft,monotone_tufts"
collar,0,221956,",cat-collar,cat_collar,catcollar,collared,collars,coolar,dog-collar,dog_collar,dogcollar,pet-collar,pet_collar,petcollar,slave_collar"
feline,5,220592,",anthro_feline,cat_boy,cat_girl,catboy,catgirl,feline_(species),felines,fleine"
socks,0,219514,"leghighs,naked_socks,sock"
english_commentary,5,218804,
choker,0,218256,",chocker,chokers"
collared_shirt,0,217314,",collared_blouse"
black_gloves,0,215846,black_glove
eyelashes,0,214520,"black_eyelashes,eye_lashes,eyelash"
artist_name,0,212222,
alternate_costume,0,210382,"/acos,alternate_clothing,alternate_outfit,alternative_costume,alternative_outfit"
detached_sleeves,0,210218,"/dsleeves,armsleeves,detached_sleeve,naked_sleeves"
sleeveless,0,209538,",no_sleeves"
equid,5,208971,",equidae"
areola,0,207806,",aerola,areolae,areolas,monotone_areola,monotone_areolae,monotone_areolas"
looking_at_another,0,204682,",looking_at_other"
muscular_male,0,203890,",buff_male,musclar_male,muscular_males,musuclar_male,musuclar_man"
bottomwear,0,203484,",bottom_wear"
brown_body,0,201360,",dark_brown_body,light_brown_body"
cum_inside,0,200064,",cream_pie,creampie,cum_in_feral,cum_while_penetrating,cumming_inside,cumming_while_penetrating,feral_creampied,internal_cumshot,nakadashi"
equine,5,199871,",equines,horse_girl"
day,0,197877,",daytime"
belt,0,197743,"belts,leather_belt"
markings,0,197642,",body_makring,body_marking,body_markings,body_marks,mark_(marking),mark_(markings),marking,marks,marks_(marking),marks_(markings),marks_on_body,neon_marking,neon_markings,skin_marking,skin_markings"
plant,0,197241,"foliage,plants,vegetation"
japanese_clothes,0,194088,",japanese_clothing,traditional_japanese_clothes,wafuku"
dragon,0,191274,",anthro_dragon,black_dragon,blue_dragon,derg,dragon_(species),dragon_girl,dragon_on_anthro,dragon_on_dragon,dragon_prey,dragonboy,dragoness,dragongirl,dragonoid,dragons,drake_(species),feral_dragon,fire_dragon,gray_dragon,green_dragon,grey_dragon,larger_dragon,mobian_dragon,orange_dragon,pink_dragon,purple_dragon,red_dragon,white_dragon,yellow_dragon"
fox,0,191102,"albino_fox,alcofox,angel_fox,anthro_fox,black_fox,blue_fox,broken_fox,brown_fox,femboy_fox,fennec_kitsune,feral_fox,four-tailed_kitsune,four_tailed_kitsune,fox's,fox/vixen,fox_(species),foxes,foxkit,kistune,kitsune,kitsune_(fox),male_fox,mobian_fox,sand_fox,spieces:fox,vixen,vulpes,vulpin,vulpine,vulpines,winged_fox,yellow_fox,zorro,狐"
virtual_youtuber,0,189896,",vtuber"
oral,0,187116,",oral_sex,tongue_fuck"
headgear,0,186092,
human,5,186084,",adult_human,black_human,bottom_human,brown_human,chaos_space_marine,clavat,furry_and_human,homo_sapiens,homo_sapiens_sapiens,human_child,human_female,human_male,human_on_non-humanoid_creature,human_student,human_teacher,humans,hume,hyur,male_human,non-humanoid_creature_on_human,nord,white_human"
1:1,7,184914,",4:4"
medium_hair,0,184583,",shoulder-length_hair"
fangs,0,183324,",fang,long_canines"
cloud,0,181648,clouds
size_difference,0,181646,",big_male_small_fem,big_male_small_female,height_difference,larger_non-humanoid_creature,size-diff,size-difference,size_diff,size_different,small_fem_big_male,small_female_big_male,smaller_non-humanoid_creature"
big_butt,0,180911,",big_ass,big_booty,bigass,chubby_ass,enormous_ass,enormous_butt,fat_butt,humongous_ass,humongous_butt,large_ass,large_booty,large_butt,massive_ass,massive_butt,oversized_butt,phat_ass,plump_ass,plump_butt,plump_buttocks,thicc_ass,thick_ass,thick_butt,wide_ass,wide_butt"
necklace,0,180856,",necklaces,neckless"
mythological_scalie,5,179000,
spreading,0,178568,",spread"
midriff,0,175528,",bare_midriff,exposed_midriff,flat_belly,mid-riff,mid_riff,midriff_showing,midrift,midsection"
indoors,0,175398,
domestic_dog,5,175074,",anthro_dog,brown_dog,canis_lupus_familiaris,dog,dogg_(species),doggie,doggies,doggo,dogs,feral_dog,hound,mobian_dog,mutt,northern_dog,police_dog,pup,pupper,sato_(dog),sato_dog,skinny_dog,small_dog"
eyes_closed,0,174144,",both_eyes_closed,close_eyes,closed_eye,closed_eyes,eyes-closed,eyes_shut"
big_penis,0,173537,",big_cock,big_cocks,big_dick,hung,large_cock,large_dick,large_penis,oversized_penis"
heart_symbol,0,173382,",<3,heart,hearts,love_heart,love_hearts,spoken_heart,♥,❤️"
wide_hips,0,172751,"big_hips,curvy_hips,hips,inherited_hips,large_hips,thick_hips,wide_hip"
black_body,0,172690,
water,0,172611,
anal_penetration,0,172362,",anal_insertion,anal_insertions,anal_peneration,anal_rape,anal_sex,ass_fuck,assfuck,butt_fuck,buttfuck,penetrating_ass,sodomize"
blue_body,0,171600,",cyan_body,dark_blue_body,indigo_body,light_blue_body"
puffy_sleeves,0,171056,"/psleeves,puffy_short_sleeves,puffy_shoulders"
hand_up,0,170208,",hand_raised,one_hand_raised,raised_hand"
elbow_gloves,0,169986,"/eg,arm_gloves,armgloves,elbow_glove,long_glove,long_gloves,opera_gloves,shoulder_gloves,sleeve_gloves"
black_thighhighs,0,169122,
grey_background,0,168352,"/graybg,/greybg,dark_gray_background,dark_gray_bg,dark_grey_background,dark_grey_bg,gray_backgorund,gray_background,gray_backround,gray_bg,grey_backgorund,grey_backgroudn,grey_backround,grey_bg,light_gray_background,light_gray_bg,light_grey_background,light_grey_bg"
hasbro,3,167326,",hasbro_(copyright),hasbro_bradley,hasbro_entertainment,hasbro_entertainment_and_licensing,hasbro_gaming,hasbro_inc,hasbro_inc.,hasbro_incorporated,hasbro_industries,hasbro_industry"
brown_fur,0,167293,",brown-fur,brownfur,dark_brown_fur,grown_fur,light_brown_fur"
animal_penis,0,167008,",animal_dick,feral_penis,reptile_penis"
hairclip,0,166990,"barrette,hair_clip,hair_clips,hairclips"
saliva,0,166432,"drool,sailva,salaiva,salivating,salive,salvia,slobber,spit"
tears,0,166400,"crying_tears,fake_tears,tear,tearful,tearing_up,teary-eyed,teary_eyed"
wolf,0,166032,",angel_wolf,angelic_wolf,anthro_wolf,black_wolf,gray_wolf,grey_wolf,ice_wolf_(species),lupine,merky_taiga_wolf,mobian_wolf,north_american_grey_wolf,saber_wolf,sabertooth_wolf,timber_wolf,timberwolf,white_wolf,whitewolf_(species),winged_wolf,wolfess,wolfess_(species),wolfs,wolve,wolves"
pink_eyes,0,164446,",pink_eye,pink_iris,pink_irises,rose_eyes"
ear_piercing,0,163900,"ear-piercing,ear-piercings,ear_peircing,ear_pierced,ear_piercings,earpiercing,pierced_ear,pierced_ears"
fate_(series),3,161486,",fate/apocrypha,fate/extella,fate/extella_(series),fate/extra,fate/extra_ccc,fate/grand_order,fate/hollow_ataraxia,fate/stay_night,fate/zero,fate_apocrypha,fate_extella,fate_extella_(series),fate_extra,fate_extra_ccc,fate_grand/order,fate_grand_order,fate_hollow_ataraxia,fate_stay/night,fate_stay_night,fate_zero"
multicolored_body,0,161137,",black_and_white_body,black_and_yellow_body,countershading,four_color_body,multi-colored_body,multi_colored_body,multi_tone_body,multicoloured_body,red_and_white_body,three-tone_body,three-toned_body,three_color_body,three_tone_body,three_toned_body,white_and_pink_body"
interspecies,0,161000,",dragon_on_gryphon,inter-species,inter_species,interspecies_breeding,interspecies_relationship,interspecies_sex,mammal/reptile"
my_little_pony,3,160588,",(mlp),missing_cutie_mark,mlp,mylittlepony"
ambiguous_gender,0,159536,",adult_ambiguous,ambigious_gender,ambiguous,ambiguous_non-humanoid_creature,ambiguous_raping_male,ambiguous_sex,ambiguous_student,ambiguous_teacher,androgynous,androgyny,gender_unknown,unknown_gender"
official_alternate_costume,0,159377,",alternate_costume_(official),official_alternate_outfit"
furniture,0,159100,
fang,0,157832,
penile_penetration,0,157742,",penile_insertion,penile_pen,penile_sex,penis_insertion,penis_pen,penis_penetrating,penis_penetration,penis_sex,riding_cock"
female_penetrated,0,157492,
serafuku,0,157210,"/se,japanese_school_uniform,sailor_fuku,school_uniform"
grin,0,155350,"grinning,toothy_grin"
narrowed_eyes,0,155213,",eye_narrow,eye_narrowed,eye_narrowing,eye_partially_closed,eye_partly_closed,eye_slightly_closed,eyes_narrow,eyes_narrowed,eyes_narrowing,eyes_partially_closed,eyes_partly_closed,eyes_slightly_closed,narrow_eye,narrow_eyes,narrowed_eye,narrowing_eye,narrowing_eyes,partially_closed_eye,partially_closed_eyes,partly_closed_eye,partly_closed_eyes,slightly_closed_eye,slightly_closed_eyes"
sword,0,154996,swords
official_art,5,154682,",offical_art,official,official_artwork"
grey_body,0,154376,",brey_body,dark_grey_body,gray_body,light_grey_body"
tree,0,153644,trees
white_gloves,0,152892,",white_glove"
dark_skin,0,152608,"brown_skin,dark-skinned_female,dark-skinned_futanari,dark-skinned_male,dark_skin_female,dark_skinned,dark_skinned_female,dark_skinned_human,dark_skinned_male,darkskin"
vaginal_penetration,0,152224,",penetrating_pussy,penis_in_pussy,pussy_insertion,pussy_penetration,vaginal_insertion,vaginal_pen,vaginal_penetrating,vaginal_pentration,vaginal_sex"
hood,0,151782,
abs,0,151710,"6_pack,6pack,8_pack,8pack,abdominals,eight_pack,eight_pack_abs,eightpack,six_pack,six_pack_abs,six_packs,sixpack"
legwear,0,151448,",leg_wear,rainbow_legwear"
eyewear,0,150928,",eye_wear"
black_eyes,0,148164,"black_iris,black_irises,dark_eyes"
sketch,0,147805,"/sk,black_and_white_sketch,doodle,doodles,rough,rough_sketch,scetch,sketch_art,sketch_dump,sketchdump,sketched,sketches,sketching"
bowtie,0,147518,",bow_tie,neck_bow"
outside,0,147424,",out_doors,out_side,outdoor,outdoors,outisde,outise"
fingerless_gloves,0,147397,"black_fingerless_elbow_gloves,blue_fingerless_elbow_gloves,brown_fingerless_elbow_gloves,fingerless_armwarmers,fingerless_elbow_gloves,fingerless_elbow_gloves_only,fingerless_glove,glistening_fingerless_elbow_gloves,gloves_cutoffs,gray_fingerless_elbow_gloves,green_fingerless_elbow_gloves,grey_fingerless_elbow_gloves,monotone_fingerless_elbow_gloves,multicolored_fingerless_elbow_gloves,orange_fingerless_elbow_gloves,pink_fingerless_elbow_gloves,purple_fingerless_elbow_gloves,rainbow_fingerless_elbow_gloves,red_fingerless_elbow_gloves,shiny_fingerless_elbow_gloves,tan_fingerless_elbow_gloves,two_tone_fingerless_elbow_gloves,white_fingerless_elbow_gloves,yellow_fingerless_elbow_gloves"
2boys,0,146928,",2boy"
armor,0,146708,"armored,armour,armoured,barding"
felis,5,146599,",anthro_felis,feral_felis"
black_skirt,0,146234,
feathers,0,146122,"feather,feathered"
holding_weapon,0,145863,
black_footwear,0,145170,",black_boots,black_shoes"
bed,0,144933,
domestic_cat,5,143565,",anthro_domestic_cat,black_cat,blue_cat,cat,cats,domestic_long-haired_cat,domesticated_cat,egyptian_cat,feral_domestic_cat,green_cat,house_cat,housecat,katt_(species),kitty,mobian_cat,neko,orange_cat,pink_cat,winged_cat"
blunt_bangs,0,141538,
orange_hair,0,141348,",ginger_hair,long_orange_hair,short_orange_hair"
sweatdrop,0,140720,"sweat_bead,sweat_drop,sweat_drops,sweatdrops"
male_penetrating_female,0,139738,",m/p/fm,♂_penetrating_♀"
5_fingers,0,139475,",5_figner,5_fignered,5_figners,5_finger,5_fingered,5f,5fingers,five_figner,five_fignered,five_figners,five_finger,five_fingered,five_fingers"
cat_ears,0,137556,",/cat,catears,nekomimi"
belly,0,137430,",bellies,bely,chubby_belly,crotch_belly,crotchbelly,gut,pudgy_belly,round_belly,tummy"
half-closed_eyes,0,137279,"eye_half_opened,eyes_half-closed,eyes_half_closed,eyes_half_open,eyes_half_opened,eyes_half_shut,half-closed-eyes,half-closed_eye,half-lidded_eyes,half-open_eye,half-open_eyes,half-opened_eye,half-opened_eyes,half_closed_eye,half_closed_eyes,half_lidded_eyes,half_open_eye,half_open_eyes,half_opened_eye,half_opened_eyes,halflid_eyes,lidded_eyes"
hair_flower,0,136614,",/hflower,flower_hair_ornament,flower_in_hair,hair_flowers,hairflower"
lagomorph,5,136608,",anthro_lagomorph,bunnyboy,bunnygirl,lagamorph,lagomoprh,lagomorpha,lapine,leporine,logomorph,rabbit_boy,rabbit_girl,rabbitboy,rabbitgirl,unirabbit"
paws,0,136053,",fore_paw,fore_paws,forepaw,forepaws,paw,paw_on_arm,paw_on_back,paw_on_breast,paw_on_butt,paw_on_cheek,paw_on_chest,paw_on_chin,paw_on_dick,paw_on_face,paw_on_head,paw_on_knot,paw_on_leg,paw_on_muzzle,paw_on_neck,paw_on_nose,paw_on_penis,paw_on_pussy,paw_on_shoulder,paw_on_stomach,paw_on_tongue,paw_on_waist,paw_on_wing,pawpads,paws_on_back,paws_on_balls,paws_on_belly,paws_on_breasts,paws_on_butt,paws_on_face,paws_on_glass,paws_on_hips,paws_on_mouth,paws_on_pillow,paws_on_thighs"
sailor_collar,0,134372,
stomach,0,133871,
bra,0,133568,",bras,brassiere"
ejaculation,0,133509,"cumming,ejaculate,ejaculating,ejaculating_cum,ejaculation_between_breasts,penile_squirting"
miniskirt,0,132237,"mini-skirt,mini_skirt,short_skirt"
footwear,0,131928,",foot_wear"
rabbit,0,131766,"anthro_rabbit,black_rabbit,bunnies,bunny,bunny_rabbit,lapin,male_rabbit,mobian_bunny,mobian_rabbit,rabbit_(species),rabbits,slut_rabbit"
halo,0,131618,
portrait,0,131364,
presenting,0,131158,"displaying,exposing_self,lordosis,sex_invitation,show_off,showing_ass,showing_off"
white_dress,0,131024,
black_nose,0,129930,",back_nose,black-nose,blacknose,blakc_nose"
twitter_username,0,128656,",artist_twitter"
chibi,0,128025,"chibifur,super_deformed,tdm"
kneeling,0,127729,"knealing,kneel,kneeling_down,on_knees"
cum_in_pussy,0,127033,"cum_in_vagina,cum_inside,cum_inside_pussy,implied_impregnation,nakadashi,vaginal_creampie,vaginal_cum,vaginal_cumshot"
friendship_is_magic,3,126434,",fim,generation_4,mane_six,mlp:fim,mlp_fim,mlpfim,my_little_pony:_friendship_is_magic,my_little_pony_(friendship_is_magic),my_little_pony_friendship_is_magic"
high_heels,0,126426,"heels,hi_heels,high-heel,high-heels,high_heel,high_heeled_shoes,highheels"
wide_sleeves,0,125975,",/wsleeves"
scarf,0,125838,"muffler,scarfs,shared_scarf,sharing_scarf"
bottomless,0,124930,"botomless,bottom_less,bottomles,no_bottoms"
pawpads,0,124838,",fingerpads,foot-pad,foot-pads,foot_pad,foot_pads,footpad,footpads,monotone_fingerpads,monotone_paw_pad,monotone_paw_pads,monotone_pawpad,monotone_pawpads,padpads,paw-pad,paw-pads,paw_beans,paw_pad,paw_pads,pawapds,pawbeans,pawpad,pawpawds,pawspad,pawspads,toe-bean,toe-beans,toe-been,toe-beens,toe_bean,toe_beans,toe_been,toe_beens,toebean,toebeans,toebeen,toebeens"
reptile,5,124806,",lizard_girl,repitle,reptiles"
bracelet,0,124604,"bracelets,braclet,braclets,wristlet"
black_fur,0,124146,",blackfur,blakc_fur"
eyebrows,0,123038,",eybrows,eye_brow,eye_brows,eyebrow,monotone_eyebrows"
hair_bun,0,122874,",bun,bun_(hairstyle),hairbun,man_bun,sock_bun"
mole,0,122870,",beauty_mark"
intersex,0,122745,",1_futa,1_futanari,1_intersex,1futa,1futanari,1intersex,adult_intersex,bustyboy,female_with_penis,feral_intersex,futa,futa_only,futa_solo,futanari,futanari_only,intersex_fingered,intersex_non-humanoid_creature,intersex_only,intersex_pussy,intersex_student,intersex_teacher,intersex_vagina,intersexed,intersexual"
bound,0,121890,",bounded,cuffed,restrained,strapped,tied,tied-up,tied_up,tiedup"
bird,0,121878,"aves,birb,bird_of_prey,birds,birds_of_prey,raptor_(bird)"
off_shoulder,0,121386,"off-shoulder,off_shoulders,strap_slip"
makeup,0,120956,"make-up,make_up"
leporid,5,120810,",anthro_leporid,leporidae"
kimono,0,120574,
hair_over_one_eye,0,119666,",/hooe,eye_covering_bang,hair_over_eye"
3girls,0,119662,",3girl"
open_jacket,0,119511,",open_blazer,open_track_jacket"
armpits,0,119270,",armpit,showing_armpits"
coat,0,119216,
streaked_hair,0,118928,",highlights"
male_penetrated,0,118598,
young,0,118544,",chicks,colt,cub,cub_receiving,cubs,duckling,fawn,fillies,filly,fillycon,foal,foalcon,foals,hatchling,kidfur,kitten,kittens,littlefur,male_penetrating_cub,minor,paedophilia,pedophelia,pedophilia,puppies,puppy,pups,under_age,underage,underaged,young_human"
cape,0,117810,
fate/grand_order,3,117697,",fgo"
blue_archive,3,117688,
animated,5,117405,"anim,animated_gif,animation,animation_art,badly_animated,gif,video"
nail_polish,0,117128,",colored_nails,nail_varnish,nailpolish,painted_nails"
black_dress,0,117009,
bag,0,116383,bags
star_(symbol),0,115875,
two-tone_hair,0,115852,",/tth,two-tone-hair,two_tone_hair"
striped_clothes,0,115665,",striped_clothing"
vest,0,115628,",waist_coat,waistcoat"
sweater,0,115292,"cardigan,jumper,sweatshirt,turtle_neck"
rabbit_ears,0,114252,",bunny_ear,bunny_ears,rabbit_ear"
anthro_on_anthro,0,114152,",a/o/a,an/an,anthro/anthro,anthro_kissing_anthro"
from_behind,0,114080,",viewed_from_behind"
black_jacket,0,113764,",black_blazer"
orange_eyes,0,113225,",orange_eye,orange_iris,orange_irises"
yellow_body,0,113066,
multicolored_fur,0,113066,",black_and_red_and_gold_fur,black_and_white_fur,blue_and_white_fur,brown_and_tan_fur,brown_and_white_fur,grey_and_white_fur,multi-colored_fur,multi_colored_fur,multi_tone_fur,multicolor_fur,multicolour_fur,multicoloured_fur,mutlicolored_fur,red_and_black_fur,red_and_white_fur,three-tone_fur,three-toned_fur,three_tone_fur,three_toned_fur,white_and_black_fur,white_and_tan_fur"
idolmaster,3,113037,",idol_master,idolm@ster,the_idolmaster"
grey_fur,0,112958,",dark_grey_fur,gray_fur,grey-fur,greyfur,light_gray_fur,light_grey_fur,silver_fur"
border,0,112724,"border_background,border_bg,bordered,bordered_background,bordered_bg,borders,borders_background,borders_bg,framed_background,windowbox,windowboxed"
pillow,0,111604,"black_pillow,blue_pillow,cushions,green_pillow,grey_pillow,orange_pillow,pillows,pink_pillow,purple_pillow,red_pillow,white_pillow,yellow_pillow"
blurry,0,111436,",blurred"
fellatio,0,111290,"bj,blow,blow_job,blowjob,cock_and_balls_blowjob,cock_sucking,dick_sucking,felatio,fellation,muzzle_docking,penis_sucking,sucking_cock,sucking_dick,sucking_penis"
muscular_anthro,0,111248,",musclar_anthro"
headwear,0,111062,",head_wear"
apron,0,110653,
overweight,0,110193,",bbw,chonky,chunky,debu-kemo,debu_kemo,debukemo,fat,fat_fetish,fat_fur,fat_furs,fat_kemono,fat_kink,fatfur,fatfurs,fatness,fatties,fatty,furfat,plump,plus_size,pudgy,superchub"
